timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
267105950,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
268115927,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
269126077,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
270136075,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
271146079,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
272155927,243775661,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
272606098,272505661,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
272686030,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
273695929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
274705930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
275715927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
276725931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
277736077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
278746081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
279755933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
280766084,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
281775932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
282786075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
283796076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
284806079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
285816081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
286826088,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
287836079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
288846082,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
289856074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
290865933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
291876098,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
292885928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
293896084,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
294905933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
295915931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
296926077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
297935928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
298946087,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
299956074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
300965935,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
301975930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
302986076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
303996080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
305006081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
306015930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
307025949,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
308036085,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
309046084,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
310055977,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
311065928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
312075930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
313085952,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
314095933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
315105933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
316115927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
317126081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
318135927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
319145935,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
320155931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
321165924,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
322176079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
323186077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
324195928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
325206164,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
326215927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
327225931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
328235960,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
329246075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
330256077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
331266107,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
332275930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
333286077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
334295965,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
335305929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
336316095,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
337325962,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
338336074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
339345926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
340355961,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
341366072,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
342376083,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
343385964,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
344396088,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
345406079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
346416123,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
347425928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
348435934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
349445960,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
350456091,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
351465928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
352475963,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
353485932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
354496076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
355505929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
356515937,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
357525929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
358536074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
359546078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
360556078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
361565930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
362575936,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
363586079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
364596080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
365606077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
366616102,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
367625934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
368636082,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
369646074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
370655941,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
371666075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
372676077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
373686075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
374696078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
375706081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
376716106,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
377726086,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
378735941,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
379746076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
380755932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
381766086,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
382775948,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
383786075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
384795934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
385805937,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
386815946,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
387825933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
388836077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
389846085,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
390855935,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
391865931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
392876080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
393885934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
394896074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
395905926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
396916129,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
397925931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
398936074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
399945940,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
400955932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
401965927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
402976080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
403986078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
404996077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
406006077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
407016100,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
408026086,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
409035926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
410046077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
411055926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
412065962,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
413075928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
414086084,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
415095957,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
416105934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
417116096,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
418126107,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
419135931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
420146074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
421155966,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
422165928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
423175933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
424185963,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
425195933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
426205932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
427216125,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
428225930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
429235955,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
430246119,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
431255931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
432265927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
433275961,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
434286079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
435295968,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
436305967,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
437316079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
438326078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
439336111,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
440345948,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
441356082,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
442366079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
443375936,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
444386079,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
445395926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
446405930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
447415977,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
448426078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
449436076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
450446078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
451456076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
452465929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
453475933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
454485928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
455495932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
456506081,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
457516083,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
458526082,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
459535943,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
460546085,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
461555933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
462566074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
463576075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
464586077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
465596092,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
466605939,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
467616085,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
468626075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
469635929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
470646086,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
471656089,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
472665932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
473676085,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
474685928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
475695929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
476706078,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
477716084,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
478725930,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
479735934,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
480746080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
481755932,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
482766076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
483775944,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
484785928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
485795927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
486805933,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
487816083,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
488826083,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
489836076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
490846074,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
491855938,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
492866073,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
493876088,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
494886076,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
495896075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
496905926,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
497915947,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
498925962,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
499935928,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
500946090,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
501956113,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
502966080,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
503975931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
504985966,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
505995929,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
507005931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
508015981,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
509025927,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
510036075,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
511045985,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
512055931,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
513065935,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
514076106,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
515086077,272585661,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
515246005,515145661,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
516256080,515145661,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
517266074,515145661,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
518275930,515145661,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
519086004,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
520095927,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
521105935,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
522115936,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
523126084,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
524136116,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
525145932,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
526155930,518985661,16,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
526436100,526335661,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
527445935,526335661,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
528246153,528145661,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
529255938,528145661,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
530265964,528145661,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
531276094,528145661,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
532286072,528145661,18,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
532626104,532525661,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
533636081,532525661,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
