timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
466594344,1411037,1,3407898,6780433,3407898,396809,0.5044953,0.5045786,0.50529534,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
467594362,1411037,1,3407898,6780433,3407898,396809,0.50625986,0.5064841,0.5071793,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
468594383,1411037,1,3407898,6780433,3407898,396809,0.50402087,0.5042818,0.5040491,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
469604348,1411037,1,3407898,6780433,3407898,396809,0.5096314,0.5111301,0.5091508,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
470614358,1411037,1,3407898,6780433,3407898,396809,0.5074738,0.50913465,0.50796807,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
471624345,1411037,1,3407898,6780433,3407898,396809,0.505016,0.5036597,0.5022039,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
472634198,1411037,1,3407898,6780433,3407898,396809,0.5118058,0.514461,0.5113619,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
473634384,1411037,1,3407898,6780433,3407898,396809,0.5067673,0.5090374,0.5065995,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
474644362,1411037,1,3407898,6780433,3407898,396809,0.50587696,0.50502795,0.5052373,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
475654209,1411037,1,3407898,6780433,3407898,396809,0.5103798,0.511091,0.5087088,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
476654345,1411037,1,3407898,6780433,3407898,396809,0.5067246,0.5081867,0.5049161,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
477664346,1411037,1,3407898,6780433,3407898,396809,0.5051105,0.50544333,0.5063176,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
478674362,1411037,1,3407898,6780433,3407898,396809,0.5056114,0.50623614,0.50655806,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
479684203,1411037,1,3407898,6780433,3407898,396809,0.50512326,0.5054131,0.50626844,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
480684360,1411037,1,3407898,6780433,3407898,396809,0.51572037,0.5144637,0.5153595,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
481694355,1411037,1,3407898,6780433,3407898,396809,0.5047394,0.50607175,0.50611514,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
482704343,1411037,1,3407898,6780433,3407898,396809,0.50871766,0.50952154,0.50932735,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
483704361,1411037,1,3407898,6780433,3407898,396809,0.5118743,0.5109504,0.5108099,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
484714348,1411037,1,3407898,6780433,3407898,396809,0.50681984,0.50344336,0.50397545,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
485724438,1411037,1,3407898,6780433,3407898,396809,0.5105977,0.51375407,0.5130649,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
486734203,1411037,1,3407898,6780433,3407898,396809,0.50503916,0.50662214,0.50640905,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
487734347,1411037,1,3407898,6780433,3407898,396809,0.5081145,0.50786096,0.5060533,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
488734360,1411037,1,3407898,6780433,3407898,396809,0.5088548,0.5102701,0.50812775,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
489744389,1411037,1,3407898,6780433,3407898,396809,0.50500125,0.5060251,0.5052575,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
490754207,1411037,1,3407898,6780433,3407898,396809,0.5013672,0.50285,0.5043755,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
491764348,1411037,1,3407898,6780433,3407898,396809,0.507893,0.5072923,0.505839,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
492774382,1411037,1,3407898,6780433,3407898,396809,0.50451493,0.5063892,0.5057879,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
493784212,1411037,1,3407898,6780433,3407898,396809,0.5044151,0.50658983,0.5045038,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
494794348,1411037,1,3407898,6780433,3407898,396809,0.5086999,0.5094537,0.5071316,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
495794358,1411037,1,3407898,6780433,3407898,396809,0.5069648,0.5055371,0.50757784,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
496804347,1411037,1,3407898,6780433,3407898,396809,0.5051907,0.50667316,0.50676596,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
497804349,1411037,1,3407898,6780433,3407898,396809,0.5040813,0.50723785,0.5042715,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
498804360,1411037,1,3407898,6780433,3407898,396809,0.5054686,0.5073758,0.5059231,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
499814211,1411037,1,3407898,6780433,3407898,396809,0.5088365,0.50874317,0.5080777,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
500814380,1411037,1,3407898,6780433,3407898,396809,0.5092262,0.5083411,0.5095692,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
501824361,1411037,1,3407898,6780433,3407898,396809,0.5058633,0.5084084,0.5051084,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
502824400,1411037,1,3407898,6780433,3407898,396809,0.5136369,0.5123404,0.5125489,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
503834199,1411037,1,3407898,6780433,3407898,396809,0.50706446,0.5072678,0.5084162,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
504834208,1411037,1,3407898,6780433,3407898,396809,0.5144927,0.51196176,0.5122613,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
505844357,1411037,1,3407898,6780433,3407898,396809,0.50960666,0.5055348,0.5094616,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
506844361,1411037,1,3407898,6780433,3407898,396809,0.5056938,0.5120282,0.5043047,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
507844389,1411037,1,3407898,6780433,3407898,396809,0.50794137,0.5092091,0.5066856,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
508854351,1411037,1,3407898,6780433,3407898,396809,0.5091612,0.5061382,0.5087997,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
509864352,1411037,1,3407898,6780433,3407898,396809,0.50429016,0.505004,0.50422627,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
510874401,1411037,1,3407898,6780433,3407898,396809,0.50645,0.5053205,0.5034893,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
511884200,1411037,1,3407898,6780433,3407898,396809,0.5026816,0.5026586,0.5023212,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
512884211,1411037,1,3407898,6780433,3407898,396809,0.5070783,0.5051929,0.5069339,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
512924213,1411037,1,3407898,6780433,3407898,396809,1.0,0.5051929,0.5069339,nan,nan,nan,nan,nan,nan,0.0,0.5051929,0.5069339,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
513924340,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.5051929,0.5069339,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
514924344,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.5051929,0.5069339,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
515924354,1411037,1,3407898,6780433,3407898,396809,0.5245668,0.5301548,0.53107524,nan,nan,nan,nan,nan,nan,0.0,0.9908784,0.99353987,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
516634217,1411037,1,3407898,6780433,3407898,396809,1.0,0.50998724,0.5098848,nan,nan,nan,nan,nan,nan,0.0,0.50998724,0.5098848,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
517634345,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.50998724,0.5098848,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
518634354,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.50998724,0.5098848,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
519644210,1411037,1,3407898,6780433,3407898,396809,0.5064368,0.50869447,0.5077484,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
520644366,1411037,1,3407898,6780433,3407898,396809,0.52047825,0.5148344,0.51241535,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
521654360,1411037,1,3407898,6780433,3407898,396809,0.5251881,0.5292863,0.53009784,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
522654386,1411037,1,3407898,6780433,3407898,396809,0.51146585,0.5130225,0.51353794,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
523664348,1411037,1,3407898,6780433,3407898,396809,0.50884765,0.5115993,0.51144844,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
524664382,1411037,1,3407898,6780433,3407898,396809,0.5112734,0.51215583,0.5091379,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
525674215,1411037,1,3407898,6780433,3407898,396809,0.50527537,0.5045243,0.5058853,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
526684211,1411037,1,3407898,6780433,3407898,396809,0.50719106,0.50801307,0.5066367,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
526884209,1411037,1,3407898,6780433,3407898,396809,1.0,0.50801307,0.5066367,nan,nan,nan,nan,nan,nan,0.0,0.50801307,0.5066367,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
527884345,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.50801307,0.5066367,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
528884395,1411037,1,3407898,6780433,3407898,396809,0.50671345,0.50580925,0.5077544,nan,nan,nan,nan,nan,nan,0.0,0.77790684,0.6528149,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
529894207,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.78571755,0.65885586,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
530894349,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.78571755,0.65885586,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
531904340,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.78571755,0.65885586,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
532904356,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.78571755,0.65885586,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
533904398,1411037,1,3407898,6780433,3407898,396809,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.0,0.78571755,0.65885586,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,3,1,1,1,0,0,0,0,0,0,0,0
