timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,wheel_rate_integ
356317588,-0.0021809877,-0.011604579,-0.030000858,0.0
356516339,-0.0021547254,-0.011266291,-0.029378656,0.0
356716338,-0.0030285344,-0.011709532,-0.028881326,0.0
356915091,-0.001618078,-0.011023024,-0.028508741,0.0
357115090,-0.0009911616,-0.010757057,-0.028217928,0.0
357317588,-2.905581e-05,-0.010063292,-0.02803645,0.0
357517590,0.00016747064,-0.008667875,-0.027909502,0.0
357717589,-0.00052786915,-0.0077705993,-0.027812945,0.0
357916340,-0.0013434225,-0.007099324,-0.027669167,0.0
358116344,-0.0029628782,-0.006399195,-0.02743421,0.0
358315089,-0.0030847022,-0.006082423,-0.027197665,0.0
358515089,-0.00391798,-0.0058878055,-0.02692054,0.0
358717591,-0.003955281,-0.0062511414,-0.026644893,0.0
358917591,-0.0039878613,-0.0056967214,-0.026391638,0.0
359117590,-0.0042084293,-0.0056338254,-0.026170392,0.0
359316338,-0.0047965073,-0.005539082,-0.026064519,0.0
359516339,-0.0052594477,-0.0060141054,-0.02611849,0.0
359715090,-0.006316262,-0.006172064,-0.026299857,0.0
359915089,-0.0068583163,-0.0061661177,-0.026546095,0.0
360117589,-0.0069301305,-0.0067541096,-0.026808968,0.0
360317588,-0.006665956,-0.007103309,-0.026981484,0.0
360517587,-0.006343994,-0.008185906,-0.026997305,0.0
360716338,-0.007031595,-0.009091861,-0.026901653,0.0
360916338,-0.006696534,-0.009202579,-0.026821708,0.0
361115090,-0.006836489,-0.009540084,-0.026768876,0.0
361315089,-0.005773772,-0.01012687,-0.02672712,0.0
361517588,-0.005277209,-0.010875919,-0.02683529,0.0
361717586,-0.0048956545,-0.011855677,-0.027350392,0.0
361917586,-0.0039776512,-0.011869393,-0.028153976,0.0
362116338,-0.0031299347,-0.010785205,-0.029128695,0.0
362316339,-0.001726536,-0.009951438,-0.030216316,0.0
362515089,-0.0015401137,-0.008548022,-0.03140761,0.0
362715090,-0.0006336881,-0.006412596,-0.032652035,0.0
362917595,-0.0008786247,-0.0057253363,-0.03382661,0.0
363117587,-0.0004948111,-0.004504096,-0.03473876,0.0
363317587,0.00024932928,-0.004041495,-0.035361994,0.0
363516346,5.3479314e-05,-0.0038304313,-0.03565889,0.0
363716338,0.000640091,-0.0038676246,-0.03569658,0.0
363915089,0.000773481,-0.0035070942,-0.035557903,0.0
364115096,0.0008225962,-0.0031108565,-0.03529585,0.0
364317586,0.00058368413,-0.0039956532,-0.034863345,0.0
364517587,0.00026579847,-0.004999193,-0.034395583,0.0
364717586,-5.3275242e-05,-0.005627891,-0.033774916,0.0
364916338,-0.0015053981,-0.005474449,-0.033054616,0.0
365116338,-0.0009021613,-0.0051520406,-0.032306153,0.0
365315090,-0.0009541485,-0.0057620658,-0.03154098,0.0
365515088,-0.0020760957,-0.00612396,-0.030719437,0.0
365717588,-0.0027730172,-0.0061371285,-0.029816115,0.0
365917586,-0.001964161,-0.0065281554,-0.028804649,0.0
366117587,-0.0020842676,-0.0070724925,-0.02778645,0.0
366316339,-0.0023945956,-0.005781293,-0.026844965,0.0
366516338,-0.002578607,-0.0059362496,-0.026143637,0.0
366715096,-0.0021004628,-0.005483617,-0.025739472,0.0
366915090,-0.0023548903,-0.005040221,-0.025610866,0.0
367117587,-0.0017583575,-0.0064458335,-0.025613913,0.0
367317588,-0.0011805694,-0.0061932458,-0.02567042,0.0
367517588,-0.0008591746,-0.006178578,-0.025846787,0.0
367716339,-0.0001587458,-0.005494231,-0.026114574,0.0
367916339,0.00018750715,-0.006140973,-0.02634892,0.0
368115090,0.00033111806,-0.007010979,-0.026515942,0.0
368315090,-0.0005518877,-0.0071001123,-0.026673142,0.0
368517587,-0.0013242174,-0.008027422,-0.026784731,0.0
368717597,-0.00047944766,-0.008467401,-0.026966952,0.0
368917587,0.0007015611,-0.009036426,-0.02711093,0.0
369116342,0.0004935933,-0.011237648,-0.027123235,0.0
369316352,0.000314135,-0.011094164,-0.027124671,0.0
369515089,-3.7596634e-05,-0.012368344,-0.027323034,0.0
369715091,-0.0006256934,-0.013114685,-0.027696738,0.0
369917588,-0.0021917936,-0.012860552,-0.02817615,0.0
370117587,-0.0038378767,-0.012695615,-0.02872909,0.0
370317587,-0.0044923676,-0.012079467,-0.029303007,0.0
370516340,-0.0056010536,-0.011093309,-0.029882317,0.0
370716342,-0.0063408157,-0.011124052,-0.030555572,0.0
370915089,-0.0065399446,-0.012625597,-0.031228509,0.0
371115089,-0.0058359355,-0.013397788,-0.0318456,0.0
371317598,-0.004892144,-0.013413445,-0.032416113,0.0
371517588,-0.004634946,-0.013170877,-0.032873474,0.0
371717588,-0.0039489563,-0.012506595,-0.03327434,0.0
371916345,-0.0029332745,-0.013063078,-0.033590805,0.0
372116337,-0.0016908102,-0.012727066,-0.033780556,0.0
372315089,-0.0004057954,-0.011253741,-0.033937592,0.0
372515095,0.0013967062,-0.00925887,-0.034174226,0.0
372717588,0.00428332,-0.007391068,-0.034497987,0.0
372917590,0.005704497,-0.0055609206,-0.03482325,0.0
373117588,0.007120062,-0.005392858,-0.03522219,0.0
373316352,0.008749569,-0.00422621,-0.035762295,0.0
373516339,0.01074334,-0.003510636,-0.03626908,0.0
373715089,0.010960212,-0.0034088613,-0.036682244,0.0
373915089,0.011845118,-0.002986315,-0.037022818,0.0
374117587,0.013688543,-0.0018701764,-0.037183624,0.0
374317586,0.013340079,-0.0025521556,-0.03702556,0.0
374517588,0.011816147,-0.0027756905,-0.03681988,0.0
374716339,0.012010793,-0.0034029456,-0.036549393,0.0
374916338,0.012001165,-0.0032179651,-0.03629446,0.0
375115097,0.012320484,-0.0035692123,-0.035937287,0.0
375315089,0.013200242,-0.0042645237,-0.03550462,0.0
375517586,0.014973112,-0.0054372284,-0.035103668,0.0
375717587,0.015503259,-0.006975876,-0.03493978,0.0
375917588,0.015801867,-0.0076528685,-0.035193127,0.0
376116339,0.015681362,-0.009469634,-0.035555035,0.0
376316339,0.013484045,-0.010494295,-0.03591724,0.0
376515090,0.010363832,-0.010091102,-0.03646266,0.0
376715090,0.008607409,-0.010002509,-0.037297502,0.0
376917587,0.0064607626,-0.01014682,-0.038142122,0.0
377117590,0.0047999523,-0.009951994,-0.038971633,0.0
377317586,0.0033789643,-0.009925417,-0.039879404,0.0
377516342,0.0031775448,-0.009347053,-0.04085153,0.0
377716341,0.00405986,-0.009098052,-0.04181773,0.0
377915088,0.0035848478,-0.008283194,-0.042753227,0.0
378115088,0.0024896346,-0.0076008346,-0.043608133,0.0
378317588,0.0018051552,-0.0059167133,-0.044290878,0.0
378517586,0.0018503509,-0.004351235,-0.044771697,0.0
378717587,0.0013793352,-0.004429445,-0.045089588,0.0
378916338,-0.00013228154,-0.0028107937,-0.045289803,0.0
379116338,-0.0006537465,-0.0014819838,-0.04539881,0.0
379315090,-0.0017657917,-0.0012306942,-0.0452973,0.0
379515090,-0.0017969828,0.00021222213,-0.045078434,0.0
379717589,-0.0028931336,7.800186e-05,-0.04473257,0.0
379917588,-0.0026738518,0.0005624339,-0.044116586,0.0
380117614,-0.0019667286,-0.0007857077,-0.043208625,0.0
380316339,-0.0024381676,-0.002837461,-0.042148452,0.0
380516339,-0.0022731873,-0.003786239,-0.040969558,0.0
380715090,-0.0020170782,-0.004537951,-0.03978227,0.0
380915089,-0.0034254603,-0.0053459434,-0.03864066,0.0
381117588,-0.00477132,-0.005190856,-0.03775777,0.0
381317588,-0.004610533,-0.0060692695,-0.037151136,0.0
381517587,-0.0050722877,-0.0066968068,-0.036776703,0.0
381716339,-0.006693214,-0.008266974,-0.036512017,0.0
381916385,-0.0069914144,-0.008971265,-0.036219563,0.0
382115089,-0.0076600527,-0.008679628,-0.0358218,0.0
382315090,-0.0086399745,-0.008945468,-0.03522866,0.0
382517588,-0.008638835,-0.009347677,-0.03453178,0.0
382717589,-0.008626596,-0.009280937,-0.033707064,0.0
382917590,-0.009176938,-0.008543312,-0.032865904,0.0
383116338,-0.008675832,-0.007112858,-0.0319921,0.0
383316338,-0.008966391,-0.007936386,-0.031171443,0.0
383515090,-0.00947471,-0.008377284,-0.03035154,0.0
383715090,-0.009427712,-0.007889722,-0.029514262,0.0
383917591,-0.008465477,-0.008788408,-0.028661007,0.0
384117589,-0.008678964,-0.0086389175,-0.02789551,0.0
384317598,-0.0089996075,-0.008894728,-0.027275573,0.0
384516338,-0.008036079,-0.008666124,-0.026754536,0.0
384716338,-0.008502081,-0.008762252,-0.026406454,0.0
384915089,-0.009640921,-0.00894932,-0.026237227,0.0
385115088,-0.010696618,-0.008867916,-0.026240394,0.0
385317586,-0.0117083555,-0.008636174,-0.02632669,0.0
385517587,-0.012767148,-0.008823317,-0.026451595,0.0
385717587,-0.013132283,-0.00920379,-0.026572084,0.0
385916339,-0.012573227,-0.009796782,-0.026708394,0.0
386116339,-0.012632528,-0.010662241,-0.026776284,0.0
386315090,-0.012348147,-0.011645927,-0.026779061,0.0
386515090,-0.012113054,-0.012206084,-0.026590971,0.0
386717587,-0.012179334,-0.012714605,-0.026231853,0.0
386917594,-0.011897893,-0.01315642,-0.025863448,0.0
387117587,-0.012044932,-0.013156792,-0.02551109,0.0
387316339,-0.011295015,-0.013372915,-0.025220228,0.0
387516338,-0.011304794,-0.013103215,-0.025004258,0.0
387715089,-0.0099893445,-0.012742851,-0.024920112,0.0
387915088,-0.008825078,-0.012598824,-0.024914509,0.0
388117586,-0.0072150524,-0.0119111445,-0.02485939,0.0
388317586,-0.0062853373,-0.01240672,-0.024638128,0.0
388517587,-0.004724549,-0.013017075,-0.024199592,0.0
388716338,-0.0026475322,-0.013791469,-0.023633964,0.0
388916338,-0.0027825253,-0.012970537,-0.022877365,0.0
389115089,-0.0030506018,-0.012595698,-0.022069857,0.0
389315090,-0.002264718,-0.012082699,-0.021262122,0.0
389517588,-0.0019210345,-0.012034375,-0.020529257,0.0
389717587,-0.0012297042,-0.012442872,-0.019811293,0.0
389917591,-0.0019614,-0.011699952,-0.019152628,0.0
390116388,-0.0007069619,-0.011990189,-0.01869019,0.0
390316338,-3.581242e-05,-0.012072742,-0.018337637,0.0
390515090,0.00053892133,-0.012244983,-0.018172737,0.0
390715090,0.0010408441,-0.012287925,-0.018266082,0.0
390917591,0.002559281,-0.012713405,-0.018534876,0.0
391117589,0.0036466545,-0.012911755,-0.018837364,0.0
391317588,0.0030792784,-0.012802619,-0.019150728,0.0
391516340,0.0039881933,-0.013220541,-0.019402819,0.0
391716340,0.004019953,-0.012936872,-0.019467084,0.0
391915089,0.0024854967,-0.013461987,-0.019477181,0.0
392115098,0.0024833193,-0.012939645,-0.019631213,0.0
392317588,0.0027393727,-0.012810805,-0.019933065,0.0
392517586,0.00082570617,-0.012043097,-0.020406278,0.0
392717587,0.00021356584,-0.012731569,-0.020980675,0.0
392916339,-0.00042420308,-0.012379062,-0.021621186,0.0
393116338,-0.0013021199,-0.012645301,-0.022333223,0.0
393315090,-0.0031004192,-0.012552189,-0.023223244,0.0
393515088,-0.0046153,-0.013072618,-0.024456453,0.0
393717587,-0.0053478847,-0.012866285,-0.025732651,0.0
393917587,-0.006255265,-0.011843846,-0.026706785,0.0
394117586,-0.0062345876,-0.010243201,-0.027439252,0.0
394316339,-0.005408352,-0.008923234,-0.027976817,0.0
394516338,-0.0047349683,-0.007907496,-0.028151829,0.0
394715096,-0.0043484704,-0.006684503,-0.02803235,0.0
394915091,-0.004166258,-0.005451535,-0.02779907,0.0
395117588,-0.0041881823,-0.004996029,-0.02764168,0.0
395317587,-0.0026628561,-0.004468252,-0.027562506,0.0
395517587,-0.0029742944,-0.0042795152,-0.027560612,0.0
395716337,-0.0026899965,-0.004073166,-0.027514143,0.0
395916338,-0.0028122545,-0.0042564324,-0.027405864,0.0
396115091,-0.0038844098,-0.0057735895,-0.02738305,0.0
396315090,-0.004234533,-0.0058814366,-0.027537126,0.0
396517586,-0.004030399,-0.0076722596,-0.027953824,0.0
396717587,-0.0020008285,-0.008911901,-0.028593652,0.0
396917587,-0.002113751,-0.01014607,-0.029265944,0.0
397116338,-0.0013041199,-0.01096381,-0.030033428,0.0
397316338,-0.0020617808,-0.011972593,-0.030850137,0.0
397515090,-0.0033444967,-0.013568358,-0.031648163,0.0
397715090,-0.0041427957,-0.015196639,-0.032190837,0.0
397917586,-0.0061229416,-0.01570528,-0.032426693,0.0
398117595,-0.0069239126,-0.01661906,-0.032472827,0.0
398317589,-0.007972675,-0.01760846,-0.03234958,0.0
398516341,-0.00793564,-0.018339723,-0.03225127,0.0
398716349,-0.0093741,-0.018090313,-0.032330938,0.0
398915089,-0.009567432,-0.018170252,-0.032562636,0.0
399115090,-0.009644311,-0.01826654,-0.032879643,0.0
399317589,-0.010974036,-0.017551098,-0.033168055,0.0
399517590,-0.011092626,-0.016836422,-0.033335973,0.0
399717589,-0.011404105,-0.016909664,-0.03338823,0.0
399916339,-0.012183614,-0.015872998,-0.03333026,0.0
400116338,-0.011186669,-0.013848106,-0.03324454,0.0
400315089,-0.011461211,-0.013044307,-0.03302388,0.0
400515089,-0.01145994,-0.0122391265,-0.032811716,0.0
400717587,-0.010343557,-0.011084101,-0.032661345,0.0
400917586,-0.010499285,-0.010514798,-0.032633454,0.0
401117587,-0.009085542,-0.009635379,-0.032814898,0.0
401316338,-0.00825986,-0.010217854,-0.033053763,0.0
401516338,-0.00798855,-0.010706373,-0.03325728,0.0
401715090,-0.0070736106,-0.009851593,-0.033447463,0.0
401915090,-0.0067501534,-0.00980292,-0.033595625,0.0
402117589,-0.0063117836,-0.0099773165,-0.03373331,0.0
402317590,-0.00583668,-0.010923611,-0.03370785,0.0
402517590,-0.005875461,-0.011079883,-0.033436097,0.0
402716346,-0.0059740557,-0.011813267,-0.032997712,0.0
402916339,-0.006810317,-0.013175056,-0.032508004,0.0
403115090,-0.007960491,-0.012756955,-0.032074697,0.0
403315097,-0.007997238,-0.012277717,-0.03166235,0.0
403517590,-0.008391677,-0.013021402,-0.031293515,0.0
403717589,-0.007552716,-0.014090741,-0.030973833,0.0
403917589,-0.007417712,-0.014001562,-0.03067085,0.0
404116339,-0.007955688,-0.013136787,-0.030448372,0.0
404316343,-0.009154962,-0.013346228,-0.030320685,0.0
404515090,-0.007647216,-0.013718821,-0.030144086,0.0
404715089,-0.00592421,-0.013500074,-0.029972678,0.0
404917587,-0.004862281,-0.014255985,-0.029748976,0.0
405117586,-0.0034031295,-0.014159805,-0.02939179,0.0
405317587,-0.0034500004,-0.01396776,-0.02896987,0.0
405516338,-0.00349979,-0.012723086,-0.028589113,0.0
405716338,-0.002888998,-0.012276747,-0.028207563,0.0
405915090,-0.0022588272,-0.01175304,-0.027659945,0.0
406115090,-0.001527459,-0.010006357,-0.027064243,0.0
406317588,-0.0010416489,-0.009970529,-0.026543856,0.0
406517590,-0.000114407085,-0.009639715,-0.026123805,0.0
406717601,0.00076243305,-0.008892947,-0.025621954,0.0
406916338,0.001373527,-0.008589587,-0.025113873,0.0
407116338,0.00077208003,-0.008748812,-0.024606956,0.0
407315090,0.0007542498,-0.00830727,-0.024042916,0.0
407515090,0.0010176785,-0.0075851837,-0.02344594,0.0
407717587,0.0012403121,-0.0062681763,-0.022903923,0.0
407917586,0.0023563672,-0.005171029,-0.02252838,0.0
408117586,0.002647663,-0.0043864283,-0.02235081,0.0
408316338,0.004164842,-0.004862051,-0.02230681,0.0
408516338,0.004328911,-0.00511563,-0.022379398,0.0
408715089,0.0050389133,-0.004574947,-0.022526326,0.0
408915089,0.0060773958,-0.005506532,-0.022680767,0.0
409117588,0.0067957956,-0.0057261754,-0.022819988,0.0
409317588,0.0067499005,-0.006073858,-0.022991432,0.0
409517587,0.006237174,-0.004989621,-0.023350013,0.0
409716339,0.005737891,-0.004511262,-0.023726026,0.0
409916339,0.0051593385,-0.0046628136,-0.023880247,0.0
410115091,0.0059395256,-0.0055388524,-0.023929376,0.0
410315089,0.0054467814,-0.0064794403,-0.02400135,0.0
410517589,0.004830616,-0.006790733,-0.024182621,0.0
410717595,0.0049686707,-0.0077051814,-0.024336914,0.0
410917587,0.0053279353,-0.008355713,-0.024475396,0.0
411116339,0.004837279,-0.009055353,-0.024402067,0.0
411316347,0.004244088,-0.008490799,-0.024192736,0.0
411515089,0.0034587993,-0.009411335,-0.02389361,0.0
411715090,0.0035841055,-0.010030702,-0.023487808,0.0
411917587,0.0026827536,-0.010613447,-0.02285146,0.0
412117587,0.002919952,-0.010058719,-0.021991031,0.0
412317587,0.0018715687,-0.010104152,-0.021092415,0.0
412516339,0.0012526715,-0.010172398,-0.020342017,0.0
412716339,0.0011351577,-0.009476874,-0.019785104,0.0
412915089,0.0004425355,-0.0088513745,-0.019483428,0.0
413115089,0.0005791207,-0.0089346925,-0.019192152,0.0
413317586,6.285697e-05,-0.008215804,-0.018907085,0.0
413517589,-0.00024309846,-0.0068603354,-0.018572938,0.0
413717588,-0.00034214393,-0.0067978287,-0.018122979,0.0
413916339,9.6169555e-05,-0.006483626,-0.01754414,0.0
414116339,1.409132e-05,-0.00785298,-0.016939996,0.0
414315092,-0.0007538351,-0.00803029,-0.016382791,0.0
414515093,-0.0002861373,-0.0077937776,-0.015961485,0.0
414717594,0.00010354252,-0.0087101655,-0.015706012,0.0
414917588,-4.00403e-05,-0.00898577,-0.015656715,0.0
415117587,-7.721777e-05,-0.008841781,-0.015827017,0.0
415316346,0.00063698966,-0.009467422,-0.016086811,0.0
415516339,0.0004752475,-0.0089480225,-0.016357262,0.0
415715093,0.0016927413,-0.009498883,-0.01650699,0.0
415915091,0.0015315062,-0.009834754,-0.016549941,0.0
416117589,0.0007879646,-0.010041818,-0.016563956,0.0
416317586,0.0011599266,-0.011312512,-0.016705535,0.0
416517621,0.0017004572,-0.010692431,-0.01707006,0.0
416716339,0.0029655427,-0.011393682,-0.017592547,0.0
416916340,0.0033483724,-0.01216828,-0.018209383,0.0
417115091,0.004043335,-0.012608198,-0.01898415,0.0
417315088,0.0050064917,-0.013417969,-0.019721117,0.0
417517586,0.0063345917,-0.013981697,-0.020362731,0.0
417717587,0.006757192,-0.014353111,-0.020848382,0.0
417917588,0.006568614,-0.014538501,-0.021339307,0.0
418116340,0.006181519,-0.015902359,-0.021971773,0.0
418316339,0.0055859853,-0.016391685,-0.02271491,0.0
418515090,0.0043607447,-0.016261965,-0.023391003,0.0
418715088,0.0034047863,-0.015905833,-0.023869785,0.0
418917588,0.0028964488,-0.016130714,-0.024195572,0.0
419117588,0.0029086962,-0.015429374,-0.024451828,0.0
419317587,0.0031061224,-0.014779222,-0.024584934,0.0
419516341,0.0030805748,-0.013842647,-0.024566252,0.0
419716339,0.002553661,-0.013333503,-0.024366854,0.0
419915090,0.002833694,-0.011498077,-0.024125226,0.0
420115089,0.002820963,-0.011089389,-0.02389336,0.0
420317588,0.0021615254,-0.011279212,-0.02379935,0.0
420517587,0.002193993,-0.010565243,-0.023819447,0.0
420717595,0.0021422904,-0.010809207,-0.024071284,0.0
420916339,0.0022578328,-0.011369824,-0.02442878,0.0
421116339,0.0022343763,-0.010869987,-0.024728134,0.0
421315090,0.0033278614,-0.010633114,-0.024876108,0.0
421515089,0.0030138148,-0.010967008,-0.024990678,0.0
421717587,0.0028661487,-0.01021776,-0.025047874,0.0
421917587,0.00332499,-0.010448494,-0.025080219,0.0
422117588,0.0037168115,-0.010359599,-0.0250863,0.0
422316340,0.00385516,-0.0110395625,-0.025002772,0.0
422516339,0.0038221704,-0.012133073,-0.024781449,0.0
422715091,0.0041281907,-0.012832427,-0.024531977,0.0
422915088,0.0044968966,-0.01412271,-0.024317384,0.0
423117586,0.004170605,-0.014773392,-0.0242467,0.0
423317588,0.004562685,-0.014254669,-0.024367431,0.0
423517588,0.006163383,-0.012784541,-0.024735218,0.0
423716338,0.0069307066,-0.011772523,-0.025404505,0.0
423916339,0.0066797733,-0.010016727,-0.026153471,0.0
424115091,0.006086547,-0.009362408,-0.026961127,0.0
424315139,0.005386246,-0.009525858,-0.027688416,0.0
424517588,0.0052277334,-0.009708456,-0.028367545,0.0
424717594,0.005107603,-0.009759019,-0.029011937,0.0
424917587,0.004274288,-0.010215564,-0.029709168,0.0
425116339,0.003490041,-0.009779754,-0.030333558,0.0
425316339,0.0029648752,-0.010018198,-0.030864492,0.0
425515126,0.0028212555,-0.008878166,-0.03141419,0.0
425715124,0.0021643946,-0.00873775,-0.03195368,0.0
425917587,0.0020296169,-0.008789364,-0.032454554,0.0
426117588,0.0017801381,-0.009805887,-0.03285262,0.0
426317591,0.0013750392,-0.009269787,-0.033165023,0.0
426516339,0.0011199046,-0.008954651,-0.033408802,0.0
426716339,0.0011018111,-0.0098555945,-0.033699613,0.0
426915112,0.0007962712,-0.009497118,-0.033945687,0.0
427115108,0.0008023519,-0.010229953,-0.034178123,0.0
427317587,0.0011080434,-0.010623981,-0.03420988,0.0
427517589,0.0011583862,-0.010116521,-0.034053866,0.0
427717587,-1.6530134e-05,-0.010293602,-0.03373281,0.0
427916339,-0.0001643266,-0.01035777,-0.03325281,0.0
428116332,-0.0008956806,-0.010386554,-0.032607637,0.0
428315098,0.000335956,-0.010414378,-0.031884342,0.0
428515095,0.0012614441,-0.009842028,-0.031109152,0.0
428717587,0.0011746977,-0.007792107,-0.030268082,0.0
428917588,0.0013884495,-0.0075999503,-0.029515194,0.0
429117587,0.0020490508,-0.008256431,-0.028855788,0.0
429316339,0.0026122078,-0.007765386,-0.0282099,0.0
429516339,0.0019326397,-0.008147485,-0.027624577,0.0
429715141,0.0032735255,-0.008663666,-0.027202295,0.0
429915088,0.0025312735,-0.0091881165,-0.02689075,0.0
430117597,0.0022793335,-0.009186547,-0.026895605,0.0
430317590,0.0031387387,-0.009773033,-0.02706791,0.0
430517592,0.003662061,-0.010520367,-0.027270662,0.0
430716338,0.0045170328,-0.010416532,-0.027555292,0.0
430916338,0.0049017584,-0.0095094675,-0.027858002,0.0
431115089,0.0048152753,-0.009412801,-0.028125687,0.0
431315089,0.0049988236,-0.009806048,-0.028391466,0.0
431517588,0.0061160703,-0.010587219,-0.028655501,0.0
431717588,0.0061318423,-0.01094821,-0.028762773,0.0
431917588,0.0069246623,-0.01039423,-0.028682813,0.0
432116338,0.006374075,-0.010138959,-0.028378181,0.0
432316339,0.007613625,-0.010847757,-0.028090402,0.0
432515090,0.007878592,-0.010953155,-0.027834343,0.0
432715096,0.007973409,-0.011354002,-0.027779158,0.0
432917589,0.010723588,-0.011947726,-0.02777795,0.0
433117586,0.010403379,-0.011101303,-0.02767117,0.0
433317588,0.010078147,-0.009035184,-0.027490271,0.0
433516338,0.010771828,-0.008665827,-0.027108416,0.0
433716339,0.009239109,-0.009342442,-0.026510172,0.0
433915093,0.0075141443,-0.0080975015,-0.02583983,0.0
434115092,0.0046821414,-0.006798105,-0.025085242,0.0
434317587,0.0014413584,-0.0069277403,-0.024306467,0.0
434517589,-0.0013860186,-0.0067379843,-0.023629347,0.0
434717590,-0.0036927164,-0.0055978894,-0.023120316,0.0
434916340,-0.005129561,-0.0058289627,-0.022827959,0.0
435116339,-0.00514231,-0.0053854706,-0.022702128,0.0
435315091,-0.006504614,-0.004893892,-0.022687275,0.0
435515090,-0.00709341,-0.0039293654,-0.022731235,0.0
435717588,-0.0067636105,-0.0041891155,-0.022776462,0.0
435917589,-0.007183448,-0.004518176,-0.022849305,0.0
436117589,-0.0064103073,-0.004980107,-0.023137122,0.0
436316340,-0.0046488014,-0.005940465,-0.023574986,0.0
436516339,-0.0040830695,-0.0072677834,-0.02406677,0.0
436715093,-0.0037093975,-0.008614299,-0.024516247,0.0
436915090,-0.004524477,-0.008840164,-0.024944037,0.0
437117589,-0.0038899917,-0.00929653,-0.02532654,0.0
437317588,-0.0045372345,-0.009431297,-0.025546176,0.0
437517588,-0.0048937807,-0.009258099,-0.025767522,0.0
437716340,-0.0044174804,-0.008784612,-0.026042262,0.0
437916340,-0.0049659447,-0.008660841,-0.026491705,0.0
438115095,-0.0058626467,-0.009271774,-0.027156126,0.0
438315088,-0.006263717,-0.008605886,-0.028077304,0.0
438517586,-0.006429921,-0.00821604,-0.02911996,0.0
438717587,-0.0055846977,-0.008484548,-0.030047782,0.0
438917594,-0.0054226723,-0.0071728723,-0.030823104,0.0
439116339,-0.004766166,-0.007744166,-0.031453807,0.0
439316338,-0.004864961,-0.00831986,-0.032019295,0.0
439515089,-0.0058766115,-0.008034023,-0.03246719,0.0
439715088,-0.006001743,-0.007989436,-0.032997508,0.0
439917588,-0.0055874316,-0.007414791,-0.03368874,0.0
440117587,-0.005798347,-0.007676771,-0.034414683,0.0
440317588,-0.005609713,-0.007529091,-0.035062276,0.0
440516339,-0.0058975164,-0.007922964,-0.035638887,0.0
440716338,-0.0063634836,-0.0067890543,-0.036120728,0.0
440915089,-0.0063080965,-0.0063404953,-0.03659496,0.0
441115089,-0.0050495532,-0.006890412,-0.037114315,0.0
441317588,-0.0053431145,-0.007802661,-0.037641156,0.0
441517587,-0.004924878,-0.007095996,-0.03813027,0.0
441717588,-0.0032861396,-0.007995888,-0.038579233,0.0
441916339,-0.0027451806,-0.008112057,-0.03895149,0.0
442116357,-0.0022078543,-0.007837933,-0.039243694,0.0
442315091,-0.0007906841,-0.0074991817,-0.039439324,0.0
442515092,4.600242e-06,-0.006865132,-0.03961292,0.0
442717589,0.0012297019,-0.005822191,-0.03983385,0.0
442917589,0.0011487042,-0.0052149217,-0.0400615,0.0
443117590,0.0016569323,-0.0044408645,-0.040231947,0.0
443316339,0.0020507453,-0.0044504725,-0.040292967,0.0
443516339,0.0015997317,-0.0038062704,-0.040306382,0.0
443715090,0.0018244232,-0.003249569,-0.04043282,0.0
443915089,0.0012046096,-0.0015066935,-0.040525332,0.0
444117622,0.0019944566,-0.0008908149,-0.040502694,0.0
444317595,0.0016643689,-0.000666165,-0.04030316,0.0
444517587,0.001696201,-0.0006748544,-0.040031075,0.0
444716339,0.0018848245,2.2252038e-05,-0.039587785,0.0
